2019-08-28 16:06:44,216 [19] INFO  Logger (null) - [GameplayScene_MAIN_ACTION] Waiting for our turn to fully start/end.
2019-08-28 16:06:44,875 [19] DEBUG Logger (null) - [GameplayScene_MAIN_ACTION_Friendly] Waiting to be in this state longer.
2019-08-28 16:06:45,887 [19] DEBUG Logger (null) - [GameplayScene_MAIN_ACTION_Friendly] Waiting to be in this state longer.
2019-08-28 16:06:46,914 [19] DEBUG Logger (null) - [GameplayScene_MAIN_ACTION_Friendly] Waiting to be in this state longer.
2019-08-28 16:06:48,003 [19] ERROR Logger (null) - [Unidentified card ID :HERO_02b]
2019-08-28 16:06:48,022 [19] ERROR Logger (null) - [Unidentified card ID :CS2_049_H2]
2019-08-28 16:06:48,173 [19] ERROR Logger (null) - [Unidentified card ID :HERO_02b]
2019-08-28 16:06:48,178 [19] ERROR Logger (null) - [Unidentified card ID :CS2_049_H2]
2019-08-28 16:06:48,190 [19] INFO  Logger (null) - calculating stuff... 00:06:48.1903
2019-08-28 16:06:48,537 [19] INFO  Logger (null) - calculating ended! 00:06:48.5372
2019-08-28 16:06:48,538 [19] INFO  Logger (null) - play action
2019-08-28 16:06:48,565 [19] INFO  Logger (null) - minion attack: ÒõÈ¼µç÷© target: Èø¶û
2019-08-28 16:06:50,993 [19] ERROR Logger (null) - [Unidentified card ID :HERO_02b]
2019-08-28 16:06:51,009 [19] ERROR Logger (null) - [Unidentified card ID :CS2_049_H2]
2019-08-28 16:06:51,156 [19] ERROR Logger (null) - [Unidentified card ID :HERO_02b]
2019-08-28 16:06:51,158 [19] ERROR Logger (null) - [Unidentified card ID :CS2_049_H2]
2019-08-28 16:06:51,169 [19] INFO  Logger (null) - calculating stuff... 00:06:51.1699
2019-08-28 16:06:51,238 [19] INFO  Logger (null) - calculating ended! 00:06:51.2387
2019-08-28 16:06:51,238 [19] INFO  Logger (null) - play action
2019-08-28 16:06:51,246 [19] INFO  Logger (null) - use ablitiy: Í¼ÌÚÕÙ»½ target nothing
2019-08-28 16:06:53,805 [19] ERROR Logger (null) - [Unidentified card ID :HERO_02b]
2019-08-28 16:06:53,821 [19] ERROR Logger (null) - [Unidentified card ID :CS2_049_H2]
2019-08-28 16:06:54,018 [19] ERROR Logger (null) - [Unidentified card ID :HERO_02b]
2019-08-28 16:06:54,020 [19] ERROR Logger (null) - [Unidentified card ID :CS2_049_H2]
2019-08-28 16:06:54,034 [19] INFO  Logger (null) - calculating stuff... 00:06:54.0346
2019-08-28 16:06:54,271 [19] INFO  Logger (null) - calculating ended! 00:06:54.2710
2019-08-28 16:06:54,272 [19] INFO  Logger (null) - play action
2019-08-28 16:06:54,288 [19] INFO  Logger (null) - play: ÇàÓñÖ®×¦ (61) target nothing
2019-08-28 16:06:55,025 [19] INFO  Logger (null) - [Pickup] The card was picked up in 120 ms.
2019-08-28 16:06:57,478 [19] ERROR Logger (null) - [Unidentified card ID :HERO_02b]
2019-08-28 16:06:57,501 [19] ERROR Logger (null) - [Unidentified card ID :CS2_049_H2]
2019-08-28 16:06:57,698 [19] ERROR Logger (null) - [Unidentified card ID :HERO_02b]
2019-08-28 16:06:57,700 [19] ERROR Logger (null) - [Unidentified card ID :CS2_049_H2]
2019-08-28 16:06:57,711 [19] INFO  Logger (null) - calculating stuff... 00:06:57.7115
2019-08-28 16:06:57,905 [19] INFO  Logger (null) - calculating ended! 00:06:57.9056
2019-08-28 16:06:57,905 [19] INFO  Logger (null) - play action
2019-08-28 16:06:57,940 [19] INFO  Logger (null) - heroattack: À­Ë¹Ëþ¹þ´óÍõ target: ÇàÓñÄ§Ïñ
2019-08-28 16:07:01,621 [19] ERROR Logger (null) - [Unidentified card ID :HERO_02b]
2019-08-28 16:07:01,643 [19] ERROR Logger (null) - [Unidentified card ID :CS2_049_H2]
2019-08-28 16:07:01,814 [19] ERROR Logger (null) - [Unidentified card ID :HERO_02b]
2019-08-28 16:07:01,816 [19] ERROR Logger (null) - [Unidentified card ID :CS2_049_H2]
2019-08-28 16:07:01,827 [19] INFO  Logger (null) - calculating stuff... 00:07:01.8275
2019-08-28 16:07:01,905 [19] INFO  Logger (null) - calculating ended! 00:07:01.9053
2019-08-28 16:07:01,905 [19] INFO  Logger (null) - end turn
2019-08-28 16:07:03,086 [19] INFO  Logger (null) - [GameplayScene_MAIN_ACTION] Waiting for our turn to fully start/end.
2019-08-28 16:07:04,836 [19] INFO  Logger (null) - [OpponentTurn]
2019-08-28 16:07:05,938 [19] INFO  Logger (null) - [OpponentTurn]
2019-08-28 16:07:07,025 [19] INFO  Logger (null) - [OpponentTurn]
2019-08-28 16:07:08,053 [19] INFO  Logger (null) - [OpponentTurn]
2019-08-28 16:07:09,085 [19] INFO  Logger (null) - [OpponentTurn]
2019-08-28 16:07:12,935 [19] INFO  Logger (null) - [OpponentTurn]
2019-08-28 16:07:13,937 [19] INFO  Logger (null) - [OpponentTurn]
2019-08-28 16:07:14,991 [19] INFO  Logger (null) - [OpponentTurn]
2019-08-28 16:07:19,427 [19] INFO  Logger (null) - [GameplayScene_MAIN_ACTION] Waiting for our turn to fully start/end.
2019-08-28 16:07:20,701 [19] INFO  Logger (null) - [GameplayScene_MAIN_ACTION] Waiting for our turn to fully start/end.
2019-08-28 16:07:21,350 [19] DEBUG Logger (null) - [GameplayScene_MAIN_ACTION_Friendly] Waiting to be in this state longer.
2019-08-28 16:07:22,383 [19] DEBUG Logger (null) - [GameplayScene_MAIN_ACTION_Friendly] Waiting to be in this state longer.
2019-08-28 16:07:23,401 [19] DEBUG Logger (null) - [GameplayScene_MAIN_ACTION_Friendly] Waiting to be in this state longer.
2019-08-28 16:07:24,482 [19] ERROR Logger (null) - [Unidentified card ID :HERO_02b]
2019-08-28 16:07:24,495 [19] ERROR Logger (null) - [Unidentified card ID :CS2_049_H2]
2019-08-28 16:07:24,660 [19] ERROR Logger (null) - [Unidentified card ID :HERO_02b]
2019-08-28 16:07:24,662 [19] ERROR Logger (null) - [Unidentified card ID :CS2_049_H2]
2019-08-28 16:07:24,676 [19] INFO  Logger (null) - calculating stuff... 00:07:24.6763
2019-08-28 16:07:25,071 [19] INFO  Logger (null) - calculating ended! 00:07:25.0712
2019-08-28 16:07:25,072 [19] INFO  Logger (null) - play action
2019-08-28 16:07:25,086 [19] INFO  Logger (null) - play: ¿ÖÀÇÇ°·æ (55) target nothing
2019-08-28 16:07:25,858 [19] INFO  Logger (null) - [Pickup] The card was picked up in 135 ms.
2019-08-28 16:07:25,858 [19] INFO  Logger (null) - [UseAt] 2
2019-08-28 16:07:28,756 [19] ERROR Logger (null) - [Unidentified card ID :HERO_02b]
2019-08-28 16:07:28,768 [19] ERROR Logger (null) - [Unidentified card ID :CS2_049_H2]
2019-08-28 16:07:28,956 [19] ERROR Logger (null) - [Unidentified card ID :HERO_02b]
2019-08-28 16:07:28,958 [19] ERROR Logger (null) - [Unidentified card ID :CS2_049_H2]
2019-08-28 16:07:28,973 [19] INFO  Logger (null) - calculating stuff... 00:07:28.9735
2019-08-28 16:07:29,055 [19] INFO  Logger (null) - calculating ended! 00:07:29.0553
2019-08-28 16:07:29,056 [19] INFO  Logger (null) - play action
2019-08-28 16:07:29,063 [19] INFO  Logger (null) - use ablitiy: Í¼ÌÚÕÙ»½ target nothing
2019-08-28 16:07:31,616 [19] ERROR Logger (null) - [Unidentified card ID :HERO_02b]
